time;ghi;dhi;t_luft;v_wind
2025-01-26 08:35:00;7.6;6.8;5.92;1.74
2025-01-26 08:40:00;9.6;8.6;5.86;2.22
2025-01-26 08:45:00;8.6;8.2;5.92;2.76
2025-01-26 08:50:00;11;10.8;5.66;1.98
2025-01-26 08:55:00;11.8;10.8;5.66;1.86
2025-01-26 09:00:00;13;12;5.54;1.94
2025-01-26 09:05:00;18.4;18;5.44;1.86
2025-01-26 09:10:00;14.6;13.6;5.44;2.22
2025-01-26 09:15:00;16.6;15.6;5.5;2.72
2025-01-26 09:20:00;20.2;19.2;5.58;2.68
2025-01-26 09:25:00;42.2;41.2;5.72;2.54
2025-01-26 09:30:00;59.2;56.8;5.84;2.62
2025-01-26 09:35:00;58.2;56;5.94;3.08
2025-01-26 09:40:00;62.8;58.8;5.9;3.02
2025-01-26 09:45:00;68;65.2;5.9;2.58
2025-01-26 09:50:00;75.4;72.6;5.96;2.94
2025-01-26 09:55:00;80;76.8;6.06;2.88
2025-01-26 10:00:00;86.4;82.2;6.18;2.98
2025-01-26 10:05:00;98.2;93.6;6.34;3.44
2025-01-26 10:10:00;116;108.2;6.44;3.44
2025-01-26 10:15:00;158.8;130.2;6.66;3.36
2025-01-26 10:20:00;183.6;146.8;6.86;3.24
2025-01-26 10:25:00;166.6;147;7.18;2.94
2025-01-26 10:30:00;147.8;139;7.38;3.26
2025-01-26 10:35:00;123.8;120.4;7.62;3.28
2025-01-26 10:40:00;101;99.2;7.82;3.32
2025-01-26 10:45:00;86.8;85.4;8.1;4.6
2025-01-26 10:50:00;74.4;73;8.38;5.8
2025-01-26 10:55:00;75;73.4;8.58;6.32
2025-01-26 11:00:00;85.2;84.6;8.74;5.48
2025-01-26 11:05:00;104.2;103.2;8.84;5.62
2025-01-26 11:10:00;124.8;123;8.9;4.76
2025-01-26 11:15:00;124.4;122.4;9.02;5.3
2025-01-26 11:20:00;123.8;122.4;9.02;5.46
2025-01-26 11:25:00;131;129.4;9.2;6.46
2025-01-26 11:30:00;137;135.6;9.3;4.96
2025-01-26 11:35:00;134.2;132.8;9.3;4.84
2025-01-26 11:40:00;138.6;136.6;9.3;5.02
2025-01-26 11:45:00;125.6;124;9.36;5.58
2025-01-26 11:50:00;119.2;118;9.46;4.8
2025-01-26 11:55:00;121;119;9.5;4.8
2025-01-26 12:00:00;130.4;128.8;9.5;4.3
2025-01-26 12:05:00;146.4;144.4;9.44;4.76
2025-01-26 12:10:00;166;160.2;9.5;5.26
2025-01-26 12:15:00;169.8;157.8;9.56;4.32
2025-01-26 12:20:00;205.6;166.8;9.66;5.12
2025-01-26 12:25:00;268.8;174.4;9.84;5.52
2025-01-26 12:30:00;280.8;166.8;10.06;4.88
2025-01-26 12:35:00;198.6;152.4;10.38;4.72
2025-01-26 12:40:00;128.8;125.2;10.2;7.18
2025-01-26 12:45:00;127;124.6;10.04;6.06
2025-01-26 12:50:00;95.4;93.6;9.94;5.3
2025-01-26 12:55:00;110.4;102;9.96;4.9
2025-01-26 13:00:00;103.4;100.6;10;5.82
2025-01-26 13:05:00;104.2;101;10.06;4.64
2025-01-26 13:10:00;66;64.4;10.24;4.5
2025-01-26 13:15:00;70.4;69.6;10.2;4.82
2025-01-26 13:20:00;90.8;89.4;10.26;4.9
2025-01-26 13:25:00;77.6;77.2;10.3;6.18
2025-01-26 13:30:00;49.2;48.2;10.3;6.06
2025-01-26 13:35:00;41.8;40.2;10.22;5.1
2025-01-26 13:40:00;78;76.4;10.2;5.7
2025-01-26 13:45:00;65;63.4;10.28;4.68
2025-01-26 13:50:00;45.2;43.2;10.3;4.82
2025-01-26 13:55:00;31.6;29.8;10.3;4.38
2025-01-26 14:00:00;76.4;74.6;10.4;3.78
2025-01-26 14:05:00;99.4;99;10.4;4.58
2025-01-26 14:10:00;80.6;80;10.46;8.38
2025-01-26 14:15:00;72.8;71.8;10.56;7.08
2025-01-26 14:20:00;59.4;58.6;10.62;7.72
2025-01-26 14:25:00;45.4;45;10.6;6.5
2025-01-26 14:30:00;46.8;46.6;10.6;5.38
2025-01-26 14:35:00;38.8;38.2;10.6;5.42
2025-01-26 14:40:00;28;27.2;10.54;5.78
2025-01-26 14:45:00;25.6;24.6;10.48;6.46
2025-01-26 14:50:00;17.2;16.4;10.4;4.32
2025-01-26 14:55:00;12;11.2;10.36;5.16
2025-01-26 15:00:00;9.8;9.6;10.2;5.78
2025-01-26 15:05:00;13.6;13;9.96;4.2
2025-01-26 15:10:00;9.6;9.4;9.9;4.56
2025-01-26 15:15:00;23.6;23.8;9.78;3.92
2025-01-26 15:20:00;20.6;20.6;9.66;3.72
2025-01-26 15:25:00;11.2;10.6;9.6;3.4
2025-01-26 15:30:00;14;13.8;9.34;5
2025-01-26 15:35:00;8;7.4;8.8;5.12
2025-01-26 15:40:00;11;10.4;8.34;5.9
2025-01-26 15:45:00;32.6;32;8.12;3.18
2025-01-26 15:50:00;14.2;12.8;8.18;3.98
2025-01-26 15:55:00;8.2;7.2;8.26;2.94
2025-01-26 16:00:00;5.2;4.4;8.3;4.38
2025-01-26 16:05:00;5.2;4.4;8.2;6.32
2025-01-26 16:10:00;5.4;4.8;8.02;7.78
2025-01-26 16:15:00;5;4.4;7.9;7.3
2025-01-26 16:20:00;4.6;3.8;7.88;6.48
2025-01-26 16:25:00;5.6;5;7.76;7.72
2025-01-26 16:30:00;5.6;4.8;7.66;5.6
2025-01-26 16:35:00;4;3;7.64;5.26
2025-01-26 16:40:00;2.8;1.6;7.74;5.12
2025-01-26 16:45:00;1.8;0;7.8;4.84
2025-01-26 16:50:00;0;0;7.86;5.3
2025-01-26 16:55:00;0;0;7.94;6.82
2025-01-26 17:00:00;0;0;7.98;6.5
2025-01-26 17:05:00;0;0;7.9;4.72
2025-01-26 17:10:00;0;0;7.9;4.56
2025-01-26 17:15:00;0;0;7.9;3.74
2025-01-26 17:20:00;0;0;7.84;3.46
2025-01-26 17:25:00;0;0;7.8;4.06
2025-01-26 17:30:00;0;0;7.8;4.52
2025-01-26 17:35:00;0;0;7.78;6.44
2025-01-26 17:40:00;0;0;7.62;6.96
2025-01-26 17:45:00;0;0;7.44;7.26
2025-01-26 17:50:00;0;0;7.24;6.3
2025-01-26 17:55:00;0;0;7.04;6.14
2025-01-26 18:00:00;0;0;6.92;4.86
2025-01-26 18:05:00;0;0;6.8;5.76
2025-01-26 18:10:00;0;0;6.8;4.46
2025-01-26 18:15:00;0;0;6.8;3.86
2025-01-26 18:20:00;0;0;6.8;4.62
2025-01-26 18:25:00;0;0;6.8;5.04
2025-01-26 18:30:00;0;0;6.74;4.16
2025-01-26 18:35:00;0;0;6.7;4.08
2025-01-26 18:40:00;0;0;6.62;4.84
2025-01-26 18:45:00;0;0;6.6;4.44
2025-01-26 18:50:00;0;0;6.48;5.46
2025-01-26 18:55:00;0;0;6.34;7.36
2025-01-26 19:00:00;0;0;6.24;5.16
2025-01-26 19:05:00;0;0;6.14;5.54
2025-01-26 19:10:00;0;0;5.96;4.84
2025-01-26 19:15:00;0;0;5.8;4.42
2025-01-26 19:20:00;0;0;5.64;4.24
2025-01-26 19:25:00;0;0;5.54;3.96
2025-01-26 19:30:00;0;0;5.44;3.86
2025-01-26 19:35:00;0;0;5.4;3.98
2025-01-26 19:40:00;0;0;5.32;3.82
2025-01-26 19:45:00;0;0;5.3;4.08
2025-01-26 19:50:00;0;0;5.3;3.54
2025-01-26 19:55:00;0;0;5.3;4.8
2025-01-26 20:00:00;0;0;5.3;4.5
2025-01-26 20:05:00;0;0;5.24;3.52
2025-01-26 20:10:00;0;0;5.2;3.92
2025-01-26 20:15:00;0;0;5.2;3.76
2025-01-26 20:20:00;0;0;5.14;3.36
2025-01-26 20:25:00;0;0;5.08;2.78
2025-01-26 20:30:00;0;0;5.04;3.26
2025-01-26 20:35:00;0;0;5;3.62
2025-01-26 20:40:00;0;0;4.9;3.02
2025-01-26 20:45:00;0;0;4.9;3.58
2025-01-26 20:50:00;0;0;4.9;2.34
2025-01-26 20:55:00;0;0;4.9;3.02
2025-01-26 21:00:00;0;0;4.88;2.34
2025-01-26 21:05:00;0;0;4.9;1.46
2025-01-26 21:10:00;0;0;4.9;2.04
2025-01-26 21:15:00;0;0;4.88;1.4
2025-01-26 21:20:00;0;0;4.84;1.78
2025-01-26 21:25:00;0;0;4.8;1.8
2025-01-26 21:30:00;0;0;4.74;1.86
2025-01-26 21:35:00;0;0;4.72;2.1
2025-01-26 21:40:00;0;0;4.7;1.32
2025-01-26 21:45:00;0;0;4.66;1.08
2025-01-26 21:50:00;0;0;4.58;0.58
2025-01-26 21:55:00;0;0;4.48;0.78
2025-01-26 22:00:00;0;0;4.38;0.74
2025-01-26 22:05:00;0;0;4.36;1.12
2025-01-26 22:10:00;0;0;4.44;1.24
2025-01-26 22:15:00;0;0;4.48;1
2025-01-26 22:20:00;0;0;4.36;0.8
2025-01-26 22:25:00;0;0;4.3;0.82
2025-01-26 22:30:00;0;0;4.3;1.06
2025-01-26 22:35:00;0;0;4.24;0.88
2025-01-26 22:40:00;0;0;4.24;0.96
2025-01-26 22:45:00;0;0;4.3;1.22
2025-01-26 22:50:00;0;0;4.3;0.92
2025-01-26 22:55:00;0;0;4.46;1.44
2025-01-26 23:00:00;0;0;4.5;1.8
2025-01-26 23:05:00;0;0;4.44;1.76
2025-01-26 23:10:00;0;0;4.4;1.82
2025-01-26 23:15:00;0;0;4.44;1.3
2025-01-26 23:20:00;0;0;4.24;1.08
2025-01-26 23:25:00;0;0;4.08;1.36
2025-01-26 23:30:00;0;0;3.96;1.84
2025-01-26 23:35:00;0;0;3.9;1.54
2025-01-26 23:40:00;0;0;4.2;1.74
2025-01-26 23:45:00;0;0;4.46;1.94
2025-01-26 23:50:00;0;0;4.62;2.54
2025-01-26 23:55:00;0;0;4.7;2.3
2025-01-27 00:00:00;0;0;4.52;1.98
2025-01-27 00:05:00;0;0;4.48;1.98
2025-01-27 00:10:00;0;0;4.26;1.7
2025-01-27 00:15:00;0;0;4.14;2.14
2025-01-27 00:20:00;0;0;4.1;1.8
2025-01-27 00:25:00;0;0;3.84;1.64
2025-01-27 00:30:00;0;0;3.8;1.82
2025-01-27 00:35:00;0;0;3.8;1.86
2025-01-27 00:40:00;0;0;4.16;2
2025-01-27 00:45:00;0;0;4.42;2.28
2025-01-27 00:50:00;0;0;4.38;2.28
2025-01-27 00:55:00;0;0;4.28;2.34
2025-01-27 01:00:00;0;0;4.4;2.5
2025-01-27 01:05:00;0;0;4.54;2.64
2025-01-27 01:10:00;0;0;4.46;2.64
2025-01-27 01:15:00;0;0;4.46;2.2
2025-01-27 01:20:00;0;0;4.48;1.98
2025-01-27 01:25:00;0;0;4.62;2.04
2025-01-27 01:30:00;0;0;4.78;1.68
2025-01-27 01:35:00;0;0;4.68;2.02
2025-01-27 01:40:00;0;0;4.34;2.64
2025-01-27 01:45:00;0;0;4.16;2.5
2025-01-27 01:50:00;0;0;4.1;2.88
2025-01-27 01:55:00;0;0;4.14;2.82
2025-01-27 02:00:00;0;0;4.32;2.24
2025-01-27 02:05:00;0;0;4.8;2.88
2025-01-27 02:10:00;0;0;5.02;2.72
2025-01-27 02:15:00;0;0;4.96;2.88
2025-01-27 02:20:00;0;0;4.96;1.78
2025-01-27 02:25:00;0;0;4.78;2.04
2025-01-27 02:30:00;0;0;4.8;2.52
2025-01-27 02:35:00;0;0;4.88;2.2
2025-01-27 02:40:00;0;0;4.98;2.88
2025-01-27 02:45:00;0;0;5.08;3.08
2025-01-27 02:50:00;0;0;5.1;2.62
2025-01-27 02:55:00;0;0;4.96;2.96
2025-01-27 03:00:00;0;0;4.92;2.38
2025-01-27 03:05:00;0;0;4.92;2.48
2025-01-27 03:10:00;0;0;4.84;3.14
2025-01-27 03:15:00;0;0;4.9;2.88
2025-01-27 03:20:00;0;0;5.26;3.5
2025-01-27 03:25:00;0;0;5.28;2.5
2025-01-27 03:30:00;0;0;4.94;2.4
2025-01-27 03:35:00;0;0;4.84;2.36
2025-01-27 03:40:00;0;0;4.9;2.7
2025-01-27 03:45:00;0;0;5;2.8
2025-01-27 03:50:00;0;0;5.02;2.82
2025-01-27 03:55:00;0;0;5.16;3.5
2025-01-27 04:00:00;0;0;5.1;3.04
2025-01-27 04:05:00;0;0;5.14;2.92
2025-01-27 04:10:00;0;0;5.12;3.62
2025-01-27 04:15:00;0;0;5.14;3.16
2025-01-27 04:20:00;0;0;5.06;2.38
2025-01-27 04:25:00;0;0;5.04;2.68
2025-01-27 04:30:00;0;0;5.1;2.42
2025-01-27 04:35:00;0;0;5.16;2.84
2025-01-27 04:40:00;0;0;5.32;3.14
2025-01-27 04:45:00;0;0;5.36;2.64
2025-01-27 04:50:00;0;0;5.34;2.18
2025-01-27 04:55:00;0;0;5.32;3.04
2025-01-27 05:00:00;0;0;5.38;2.16
2025-01-27 05:05:00;0;0;5.3;3.2
2025-01-27 05:10:00;0;0;5.24;2.8
2025-01-27 05:15:00;0;0;5.2;3.4
2025-01-27 05:20:00;0;0;5.28;3.52
2025-01-27 05:25:00;0;0;5.3;4.14
2025-01-27 05:30:00;0;0;5.32;2.66
2025-01-27 05:35:00;0;0;5.38;2.84
2025-01-27 05:40:00;0;0;5.58;3.08
2025-01-27 05:45:00;0;0;5.48;3.24
2025-01-27 05:50:00;0;0;5.36;3.34
2025-01-27 05:55:00;0;0;5.3;3.24
2025-01-27 06:00:00;0;0;5.34;3.14
2025-01-27 06:05:00;0;0;5.5;3.42
2025-01-27 06:10:00;0;0;5.5;3.38
2025-01-27 06:15:00;0;0;5.6;3.74
2025-01-27 06:20:00;0;0;5.7;2.66
2025-01-27 06:25:00;0;0;5.88;3.62
2025-01-27 06:30:00;0;0;6.02;3.84
2025-01-27 06:35:00;0;0;6.1;3.06
2025-01-27 06:40:00;0;0;6.08;3.06
2025-01-27 06:45:00;0;0;6.06;3.28
2025-01-27 06:50:00;0;0;6.12;3.6
2025-01-27 06:55:00;0;0;6.2;3.9
2025-01-27 07:00:00;0;0;6.3;2.9
2025-01-27 07:05:00;0;0;6.34;3.34
2025-01-27 07:10:00;0;0;6.32;4.22
2025-01-27 07:15:00;0;0;6.4;4.38
2025-01-27 07:20:00;0;0;6.4;3.78
2025-01-27 07:25:00;0;0;6.4;4.14
2025-01-27 07:30:00;0;0;6.4;5.12
2025-01-27 07:35:00;0;0;6.4;4.88
2025-01-27 07:40:00;0;0;6.4;4.34
2025-01-27 07:45:00;0;0;6.36;5.32
2025-01-27 07:50:00;0;0;6.18;4.14
2025-01-27 07:55:00;0;0;6.02;4.68
2025-01-27 08:00:00;0;0;5.9;4.1
2025-01-27 08:05:00;0;0;5.9;2.8
2025-01-27 08:10:00;1.4;0;5.76;3.3
2025-01-27 08:15:00;3.8;2.4;5.62;3.4
2025-01-27 08:20:00;5.8;4.8;5.6;2.98
2025-01-27 08:25:00;7.2;5.8;5.56;3.48
2025-01-27 08:30:00;8.8;7.6;5.6;3.56
2025-01-27 08:35:00;10.2;8.8;5.62;3.76
2025-01-27 08:40:00;8;7;5.74;3.18
2025-01-27 08:45:00;9.6;8.2;5.74;2.82
2025-01-27 08:50:00;11.6;10;5.72;3.42
2025-01-27 08:55:00;19.6;18.2;5.7;3.8
2025-01-27 09:00:00;25.8;25;5.7;3.94
2025-01-27 09:05:00;33.8;32.8;5.72;3.54
2025-01-27 09:10:00;25.8;24.8;5.86;3.5
2025-01-27 09:15:00;23.2;22.2;5.94;4.22
2025-01-27 09:20:00;16.2;15;6.06;4.16
2025-01-27 09:25:00;12.6;11.6;6.1;3.84
2025-01-27 09:30:00;13.8;12.8;6.2;3.04
2025-01-27 09:35:00;19.6;18.6;6.24;4.18
2025-01-27 09:40:00;20.4;19.4;6.38;2.84
2025-01-27 09:45:00;13.8;12.8;6.5;4.04
2025-01-27 09:50:00;15.8;15.2;6.52;3.96
2025-01-27 09:55:00;39;38.6;6.6;4.58
2025-01-27 10:00:00;60.2;60;6.72;4.74
2025-01-27 10:05:00;81.2;80.8;6.86;4.62
2025-01-27 10:10:00;97.6;96.4;7.1;5.64
2025-01-27 10:15:00;57.6;56;7.38;6.76
2025-01-27 10:20:00;37;35.4;7.52;6.06
2025-01-27 10:25:00;27.8;26.4;7.6;5.76
2025-01-27 10:30:00;43.4;42.4;7.68;5.74
2025-01-27 10:35:00;65.2;64.4;7.8;6.34
2025-01-27 10:40:00;57.4;56.2;7.98;6.32
2025-01-27 10:45:00;105.8;104.6;8.16;5.96
2025-01-27 10:50:00;136.4;133;8.34;6.06
2025-01-27 10:55:00;124.2;121.4;8.46;5.6
2025-01-27 11:00:00;113;112;8.62;6.14
2025-01-27 11:05:00;98;95;8.8;5
2025-01-27 11:10:00;100.6;97.6;9;5
2025-01-27 11:15:00;87.4;84.8;9.18;6.04
2025-01-27 11:20:00;90;88.8;9.34;8.08
2025-01-27 11:25:00;86.4;85.4;9.56;5.72
2025-01-27 11:30:00;93;91;9.7;5.82
2025-01-27 11:35:00;169.2;149.4;9.74;6.72
2025-01-27 11:40:00;278.2;183.2;10.02;6.26
2025-01-27 11:45:00;171.8;162.6;10.2;5.84
2025-01-27 11:50:00;139.8;138;10.28;6.88
2025-01-27 11:55:00;70.4;69.4;10.32;7.66
2025-01-27 12:00:00;53.2;52.4;10.42;7.94
2025-01-27 12:05:00;53.6;53.6;10.5;8.14
2025-01-27 12:10:00;49.2;48.8;10.5;9.38
2025-01-27 12:15:00;52.2;52.2;10.5;8.74
2025-01-27 12:20:00;41.6;41.2;10.5;9.08
2025-01-27 12:25:00;48.2;48.6;10.56;8.84
2025-01-27 12:30:00;60.6;60.8;10.6;8.66
2025-01-27 12:35:00;97.8;98.2;10.7;9.78
2025-01-27 12:40:00;90.4;90.6;10.8;9.38
2025-01-27 12:45:00;71.6;72;10.8;8.48
2025-01-27 12:50:00;78.6;79;10.9;8.26
2025-01-27 12:55:00;76.6;77.2;10.98;8.16
2025-01-27 13:00:00;67.6;68;11.06;6.66
2025-01-27 13:05:00;56;55.8;11.12;7.64
2025-01-27 13:10:00;52.2;51.2;11.18;5.16
2025-01-27 13:15:00;47.2;46.4;11.1;7.2
2025-01-27 13:20:00;36.4;36;11.1;6.82
2025-01-27 13:25:00;53;52.8;11.1;3.88
2025-01-27 13:30:00;60.4;59.8;11.02;5.46
2025-01-27 13:35:00;74;73;11;5.28
2025-01-27 13:40:00;83.8;83.2;11.1;4.88
2025-01-27 13:45:00;64;63.4;11.1;5.4
2025-01-27 13:50:00;45.6;45.2;11.12;5.54
2025-01-27 13:55:00;41.6;41.6;11.22;4.98
2025-01-27 14:00:00;38.6;38.4;11.28;5.96
2025-01-27 14:05:00;37.4;37.2;11.3;4.44
2025-01-27 14:10:00;34;34;11.3;4.66
2025-01-27 14:15:00;25;24.6;11.28;5.52
2025-01-27 14:20:00;18.8;18.4;11.3;4.24
2025-01-27 14:25:00;15.8;15.8;11.28;5.36
2025-01-27 14:30:00;15;15;11.2;5.32
2025-01-27 14:35:00;14;13.6;11.08;4.86
2025-01-27 14:40:00;14.2;13.4;10.86;5.42
2025-01-27 14:45:00;13.6;13;10.72;4.34
2025-01-27 14:50:00;36;35.8;10.56;4.4
2025-01-27 14:55:00;39;38;10.44;4.28
2025-01-27 15:00:00;42.6;42;10.3;3.3
2025-01-27 15:05:00;49.4;47.4;10.3;2.74
2025-01-27 15:10:00;59.6;57.4;10.3;2.62
2025-01-27 15:15:00;81.4;79.8;10.22;3.4
2025-01-27 15:20:00;77.4;75.2;10.2;4
2025-01-27 15:25:00;60.6;58.4;10.22;3.16
2025-01-27 15:30:00;48;46;10.28;3.04
2025-01-27 15:35:00;42.8;40.8;10.22;3.26
2025-01-27 15:40:00;45.8;44.2;10.3;3.92
2025-01-27 15:45:00;43.8;42.2;10.3;4.24
2025-01-27 15:50:00;42.8;41.4;10.42;4.24
2025-01-27 15:55:00;28.2;26.6;10.56;5.3
2025-01-27 16:00:00;21;19.4;10.66;3.98
2025-01-27 16:05:00;21.6;15;10.64;3.18
2025-01-27 16:10:00;24.2;16.6;10.7;4.22
2025-01-27 16:15:00;19.6;16.2;10.72;4.22
2025-01-27 16:20:00;14.8;14;10.8;4.28
2025-01-27 16:25:00;10;9.4;10.8;3.48
2025-01-27 16:30:00;7.6;6.8;10.8;3.74
2025-01-27 16:35:00;4.2;3.8;10.74;3.82
2025-01-27 16:40:00;2.4;1.6;10.6;4.5
2025-01-27 16:45:00;0;0;10.48;4.16
2025-01-27 16:50:00;0;0;10.36;4.76
2025-01-27 16:55:00;0;0;10.3;4.38
2025-01-27 17:00:00;0;0;10.3;4.26
2025-01-27 17:05:00;0;0;10.3;4.92
2025-01-27 17:10:00;0;0;10.24;4.48
2025-01-27 17:15:00;0;0;10.14;4.76
2025-01-27 17:20:00;0;0;10.02;5.58
2025-01-27 17:25:00;0;0;9.9;4.78
2025-01-27 17:30:00;0;0;9.8;5.12
2025-01-27 17:35:00;0;0;9.8;5.1
2025-01-27 17:40:00;0;0;9.8;4.74
2025-01-27 17:45:00;0;0;9.7;4.42
2025-01-27 17:50:00;0;0;9.7;4.12
2025-01-27 17:55:00;0;0;9.7;3.72
2025-01-27 18:00:00;0;0;9.58;4.04
2025-01-27 18:05:00;0;0;9.44;4.24
2025-01-27 18:10:00;0;0;9.38;3.78
2025-01-27 18:15:00;0;0;9.28;3.28
2025-01-27 18:20:00;0;0;9.2;3
2025-01-27 18:25:00;0;0;9.2;2.54
2025-01-27 18:30:00;0;0;9.1;3.34
2025-01-27 18:35:00;0;0;9.1;3
2025-01-27 18:40:00;0;0;9.02;3.28
2025-01-27 18:45:00;0;0;8.96;3.54
2025-01-27 18:50:00;0;0;9.08;4.16
2025-01-27 18:55:00;0;0;9.1;4.04
2025-01-27 19:00:00;0;0;9.16;3.36
2025-01-27 19:05:00;0;0;9.2;3.22
2025-01-27 19:10:00;0;0;9.2;3.38
2025-01-27 19:15:00;0;0;9.2;2.98
2025-01-27 19:20:00;0;0;9.2;2.28
2025-01-27 19:25:00;0;0;9.18;2.86
2025-01-27 19:30:00;0;0;9.24;3.44
2025-01-27 19:35:00;0;0;9.46;2.42
2025-01-27 19:40:00;0;0;9.58;1.94
2025-01-27 19:45:00;0;0;9.32;2.98
2025-01-27 19:50:00;0;0;9.08;2.42
2025-01-27 19:55:00;0;0;8.98;2.04
2025-01-27 20:00:00;0;0;8.86;2.78
2025-01-27 20:05:00;0;0;8.88;2.22
2025-01-27 20:10:00;0;0;8.92;1.84
2025-01-27 20:15:00;0;0;8.96;1.72
2025-01-27 20:20:00;0;0;9;2
2025-01-27 20:25:00;0;0;9.06;1.92
2025-01-27 20:30:00;0;0;9.02;2.08
2025-01-27 20:35:00;0;0;9.04;2.24
2025-01-27 20:40:00;0;0;8.96;1.86
2025-01-27 20:45:00;0;0;8.94;2.38
2025-01-27 20:50:00;0;0;9.14;3.3
2025-01-27 20:55:00;0;0;9.28;3.02
2025-01-27 21:00:00;0;0;9.16;1.92
2025-01-27 21:05:00;0;0;9.02;1.96
2025-01-27 21:10:00;0;0;8.88;2.36
2025-01-27 21:15:00;0;0;8.76;2.62
2025-01-27 21:20:00;0;0;8.7;3.56
2025-01-27 21:25:00;0;0;8.7;4.78
2025-01-27 21:30:00;0;0;8.7;2.94
2025-01-27 21:35:00;0;0;8.64;3.82
2025-01-27 21:40:00;0;0;8.7;3.34
2025-01-27 21:45:00;0;0;8.76;2.76
2025-01-27 21:50:00;0;0;8.82;2.88
2025-01-27 21:55:00;0;0;8.94;3.56
2025-01-27 22:00:00;0;0;9.08;3.8
2025-01-27 22:05:00;0;0;9.26;3.74
2025-01-27 22:10:00;0;0;9.36;3.22
2025-01-27 22:15:00;0;0;9.36;4.14
2025-01-27 22:20:00;0;0;9.28;3.54
2025-01-27 22:25:00;0;0;9.16;2.5
2025-01-27 22:30:00;0;0;9;3.24
2025-01-27 22:35:00;0;0;8.92;3.48
2025-01-27 22:40:00;0;0;8.9;2.86
2025-01-27 22:45:00;0;0;8.9;2.78
2025-01-27 22:50:00;0;0;8.9;2.64
2025-01-27 22:55:00;0;0;8.84;2.42
2025-01-27 23:00:00;0;0;8.82;2.32
2025-01-27 23:05:00;0;0;8.86;2.36
2025-01-27 23:10:00;0;0;8.9;2.86
2025-01-27 23:15:00;0;0;8.96;3.9
2025-01-27 23:20:00;0;0;9.08;3.72
2025-01-27 23:25:00;0;0;9.06;3.32
2025-01-27 23:30:00;0;0;8.98;2.66
2025-01-27 23:35:00;0;0;8.84;2.02
2025-01-27 23:40:00;0;0;8.82;2.54
2025-01-27 23:45:00;0;0;8.8;2.52
2025-01-27 23:50:00;0;0;8.7;2.12
2025-01-27 23:55:00;0;0;8.66;2.58
2025-01-28 00:00:00;0;0;8.66;2.6
2025-01-28 00:05:00;0;0;8.7;2.6
2025-01-28 00:10:00;0;0;8.74;2.26
2025-01-28 00:15:00;0;0;8.9;2.14
2025-01-28 00:20:00;0;0;8.98;1.76
2025-01-28 00:25:00;0;0;8.92;1.94
2025-01-28 00:30:00;0;0;8.68;2.14
2025-01-28 00:35:00;0;0;8.42;2.68
2025-01-28 00:40:00;0;0;8.3;3.26
2025-01-28 00:45:00;0;0;8.32;3.98
2025-01-28 00:50:00;0;0;8.44;3.9
2025-01-28 00:55:00;0;0;8.64;3.52
2025-01-28 01:00:00;0;0;8.76;4.06
2025-01-28 01:05:00;0;0;8.9;3
2025-01-28 01:10:00;0;0;8.94;4.1
2025-01-28 01:15:00;0;0;9.06;3.32
2025-01-28 01:20:00;0;0;9.02;2.86
2025-01-28 01:25:00;0;0;9;2.6
2025-01-28 01:30:00;0;0;8.94;3.58
2025-01-28 01:35:00;0;0;8.9;3.46
2025-01-28 01:40:00;0;0;8.86;3.66
2025-01-28 01:45:00;0;0;8.8;3.14
2025-01-28 01:50:00;0;0;8.72;3.1
2025-01-28 01:55:00;0;0;8.7;3.44
2025-01-28 02:00:00;0;0;8.7;3.32
2025-01-28 02:05:00;0;0;8.6;3.94
2025-01-28 02:10:00;0;0;8.52;3.34
2025-01-28 02:15:00;0;0;8.5;3.42
2025-01-28 02:20:00;0;0;8.5;4.56
2025-01-28 02:25:00;0;0;8.46;3.74
2025-01-28 02:30:00;0;0;8.36;3.62
2025-01-28 02:35:00;0;0;8.28;3.88
2025-01-28 02:40:00;0;0;8.2;3.34
2025-01-28 02:45:00;0;0;8.2;3.56
2025-01-28 02:50:00;0;0;8.2;3.5
2025-01-28 02:55:00;0;0;8.2;4.18
2025-01-28 03:00:00;0;0;8.2;3.7
2025-01-28 03:05:00;0;0;8.2;3.58
2025-01-28 03:10:00;0;0;8.12;3.6
2025-01-28 03:15:00;0;0;8.1;4.1
2025-01-28 03:20:00;0;0;8.08;3.38
2025-01-28 03:25:00;0;0;8;4.28
2025-01-28 03:30:00;0;0;8;2.98
2025-01-28 03:35:00;0;0;8;3.12
2025-01-28 03:40:00;0;0;7.9;2.98
2025-01-28 03:45:00;0;0;7.9;3.1
2025-01-28 03:50:00;0;0;7.9;4.14
2025-01-28 03:55:00;0;0;7.9;3.22
2025-01-28 04:00:00;0;0;7.9;3.72
2025-01-28 04:05:00;0;0;7.8;2.84
2025-01-28 04:10:00;0;0;7.7;2.64
2025-01-28 04:15:00;0;0;7.66;2.36
2025-01-28 04:20:00;0;0;7.6;2.52
2025-01-28 04:25:00;0;0;7.6;3.44
2025-01-28 04:30:00;0;0;7.6;2.76
2025-01-28 04:35:00;0;0;7.6;4.06
2025-01-28 04:40:00;0;0;7.6;3.58
2025-01-28 04:45:00;0;0;7.62;3.14
2025-01-28 04:50:00;0;0;7.6;3.36
2025-01-28 04:55:00;0;0;7.52;2.48
2025-01-28 05:00:00;0;0;7.42;3.38
2025-01-28 05:05:00;0;0;7.32;3.34
